100, 2019/12/18 22:14:00, 1020.4,    2.8, 59.4, 12.236,      225,    1200,      156,    1200,     1019,    1199

101, 2019/12/18 22:34:00, 1020.3,    2.6, 59.3, 12.228,      241,    1200,      182,    1200,      961,    1200

102, 2019/12/18 22:54:00, 1020.2,    2.4, 59.2, 12.219,      203,    1200,      184,    1200,     1026,    1200

103, 2019/12/18 23:14:00, 1020.2,    2.3, 59.3, 12.211,      225,    1200,      156,    1200,     1025,    1200

104, 2019/12/18 23:34:00, 1020.0,    2.3, 59.4, 12.202,      190,    1200,      176,    1200,      954,    1200

105, 2019/12/18 23:54:00, 1019.8,    2.4, 59.3, 12.194,      215,    1200,      156,    1200,     1114,    1200

106, 2019/12/19 00:14:00, 1019.7,    2.6, 59.5, 12.183,      207,    1200,      142,    1200,      988,    1200

107, 2019/12/19 00:34:00, 1019.7,    2.9, 59.6, 12.177,      196,    1200,      164,    1200,     1064,    1200

108, 2019/12/19 00:54:00, 1019.5,    3.1, 59.5, 12.161,      198,    1200,      170,    1200,     1000,    1200

109, 2019/12/19 01:14:00, 1019.5,    3.2, 59.3, 12.161,      209,    1200,      163,    1200,     1000,    1200

110, 2019/12/19 01:34:00, 1019.5,    3.3, 59.4, 12.153,      222,    1200,      180,    1200,      995,    1200

111, 2019/12/19 01:54:00, 1019.3,    3.4, 59.3, 12.145,      195,    1200,      153,    1200,     1019,    1200

112, 2019/12/19 02:14:00, 1019.2,    3.5, 59.4, 12.138,      321,    1200,      583,    1200,     1099,    1200

113, 2019/12/19 02:34:00, 1018.9,    3.6, 59.6, 12.130,      217,    1199,      164,    1200,     1093,    1200

114, 2019/12/19 02:54:00, 1018.7,    3.7, 60.1, 12.120,      234,    1200,      175,    1200,     1035,    1200

115, 2019/12/19 03:14:00, 1018.5,    3.7, 60.1, 12.115,      211,    1200,      170,    1200,      990,    1200

116, 2019/12/19 03:34:00, 1018.4,    3.8, 60.1, 12.107,      225,    1200,      178,    1199,     1045,    1200

117, 2019/12/19 03:54:00, 1018.4,    3.9, 60.5, 12.100,      232,    1200,      167,    1200,     1009,    1200

118, 2019/12/19 04:14:00, 1018.4,    4.0, 60.5, 12.093,      223,    1200,      164,    1200,     1011,    1200

119, 2019/12/19 04:34:00, 1018.3,    4.0, 60.5, 12.086,      203,    1200,      158,    1200,     1017,    1200

120, 2019/12/19 04:54:00, 1018.1,    4.1, 60.6, 12.079,      242,    1200,      161,    1200,     1043,    1200

121, 2019/12/19 05:14:00, 1017.9,    4.1, 60.5, 12.072,      211,    1200,      161,    1200,     1036,    1200

122, 2019/12/19 05:34:00, 1018.0,    4.2, 60.5, 12.066,      218,    1200,      174,    1200,      980,    1200

123, 2019/12/19 05:54:00, 1017.9,    4.3, 60.5, 12.059,      224,    1200,      160,    1200,     1023,    1200

124, 2019/12/19 06:14:00, 1018.1,    4.3, 60.4, 12.053,      234,    1200,      146,    1200,     1067,    1200

125, 2019/12/19 06:34:00, 1017.9,    4.4, 60.1, 12.047,      213,    1200,      182,    1200,     1026,    1200

126, 2019/12/19 06:54:00, 1017.8,    4.4, 60.1, 12.034,      233,    1200,      186,    1200,     1101,    1200

127, 2019/12/19 07:14:00, 1017.8,    4.5, 60.2, 12.036,      234,    1200,      155,    1200,     1050,    1200

128, 2019/12/19 07:34:00, 1017.9,    4.6, 60.2, 12.037,      231,    1200,      170,    1200,     1039,    1200

129, 2019/12/19 07:54:00, 1017.8,    4.7, 60.1, 12.049,      215,    1200,      146,    1200,     1039,    1200

130, 2019/12/19 08:14:00, 1017.7,    4.8, 60.1, 12.081,      238,    1200,      264,    1200,     1035,    1200

131, 2019/12/19 08:34:00, 1017.7,    4.9, 60.0, 12.133,      233,    1200,      174,    1200,      968,    1200

132, 2019/12/19 08:54:00, 1017.5,    5.1, 59.9, 12.312,      250,    1199,      146,    1200,     1025,    1200

133, 2019/12/19 09:14:00, 1017.3,    5.3, 59.7, 12.382,      238,    1200,      147,    1199,     1071,    1200

134, 2019/12/19 09:34:00, 1017.1,    5.6, 59.6, 12.595,      250,    1200,      153,    1200,      998,    1200

135, 2019/12/19 09:54:00, 1016.9,    5.9, 59.5, 12.722,      261,    1200,      163,    1200,     1035,    1200

136, 2019/12/19 10:14:00, 1016.4,    6.2, 59.3, 13.167,      222,    1200,      160,    1200,      991,    1200

137, 2019/12/19 10:34:00, 1016.1,    6.8, 59.4, 14.353,      198,    1200,      168,    1200,     1057,    1200

138, 2019/12/19 10:54:00, 1015.7,    7.9, 59.0, 14.274,      207,    1200,      156,    1200,     1038,    1200

139, 2019/12/19 11:14:00, 1015.6,    8.9, 59.3, 13.239,      244,    1200,      173,    1200,     1079,    1200

140, 2019/12/19 11:34:00, 1015.0,    9.1, 58.5, 13.349,      237,    1200,      157,    1200,     1030,    1200

141, 2019/12/19 11:54:00, 1014.6,    9.5, 58.4, 13.266,      264,    1200,      176,    1200,     1046,    1200

142, 2019/12/19 12:14:00, 1014.2,    9.9, 58.2, 13.573,      214,    1200,      179,    1200,     1037,    1200

143, 2019/12/19 12:34:00, 1013.9,   10.4, 57.7, 13.221,      225,    1200,      165,    1200,     1047,    1200

144, 2019/12/19 12:54:00, 1013.5,   10.8, 57.4, 13.078,      210,    1200,      149,    1200,     1088,    1200

145, 2019/12/19 13:14:00, 1013.1,   10.9, 57.2, 12.822,      233,    1200,      149,    1200,     1096,    1200

146, 2019/12/19 13:34:00, 1012.7,   10.7, 57.4, 12.704,      242,    1200,      188,    1200,     1062,    1200

147, 2019/12/19 13:54:00, 1012.4,   10.4, 57.7, 12.613,      233,    1200,      169,    1200,     1131,    1200

148, 2019/12/19 14:14:00, 1012.4,   10.1, 58.0, 12.549,      219,    1198,      332,    1199,     1082,    1200

149, 2019/12/19 14:34:00, 1012.3,    9.8, 58.5, 12.502,      215,    1200,      182,    1199,     1084,    1200

150, 2019/12/19 14:54:00, 1011.9,    9.5, 58.8, 12.482,      238,    1200,      168,    1200,     1076,    1200

151, 2019/12/19 15:14:00, 1011.8,    9.3, 59.1, 12.445,      260,    1200,      184,    1200,     1074,    1200

152, 2019/12/19 15:34:00, 1011.6,    9.2, 59.4, 12.452,      244,    1200,      169,    1200,     1111,    1200

153, 2019/12/19 15:54:00, 1011.6,    9.1, 59.6, 12.441,      241,    1200,      154,    1200,     1086,    1200

154, 2019/12/19 16:14:00, 1011.4,    9.0, 59.8, 12.431,      213,    1200,      181,    1200,     1036,    1199

155, 2019/12/19 16:34:00, 1011.3,    8.9, 59.9, 12.422,      220,    1200,      201,    1200,     1032,    1200

156, 2019/12/19 16:54:00, 1011.1,    8.6, 60.0, 12.414,      235,    1200,      146,    1200,     1095,    1200

157, 2019/12/19 17:14:00, 1011.1,    8.5, 60.3, 12.404,      254,    1200,      149,    1200,     1116,    1200

158, 2019/12/19 17:34:00, 1010.7,    8.6, 60.4, 12.398,      223,    1200,      161,    1200,     1063,    1200

159, 2019/12/19 17:54:00, 1010.4,    8.7, 60.4, 12.386,      248,    1200,      190,    1200,     1085,    1200

160, 2019/12/19 18:14:00, 1010.0,    8.6, 60.3, 12.384,      224,    1200,      152,    1200,     1075,    1200

161, 2019/12/19 18:34:00, 1009.7,    8.4, 60.4, 12.377,      243,    1200,      168,    1200,     1051,    1200

162, 2019/12/19 18:54:00, 1009.3,    8.2, 60.5, 12.370,      252,    1200,      180,    1200,     1124,    1200

163, 2019/12/19 19:14:00, 1008.8,    8.1, 60.4, 12.363,      244,    1200,      172,    1200,     1097,    1200

164, 2019/12/19 19:34:00, 1008.7,    7.8, 60.2, 12.356,      247,    1199,      186,    1199,     1050,    1200

165, 2019/12/19 19:54:00, 1008.2,    7.4, 60.2, 12.344,      235,    1200,      184,    1200,     1054,    1200

166, 2019/12/19 20:14:00, 1008.1,    7.2, 60.3, 12.328,      262,    1200,      182,    1200,     1095,    1200

167, 2019/12/19 20:34:00, 1007.8,    7.2, 60.5, 12.337,      245,    1200,      185,    1200,     1074,    1200

168, 2019/12/19 20:54:00, 1007.4,    7.4, 60.8, 12.330,      230,    1200,      174,    1200,     1050,    1200

169, 2019/12/19 21:14:00, 1007.2,    7.6, 61.0, 12.324,      257,    1200,      189,    1200,     1104,    1200

170, 2019/12/19 21:34:00, 1006.7,    7.8, 60.8, 12.299,      213,    1200,      174,    1200,     1140,    1200

171, 2019/12/19 21:54:00, 1006.6,    7.9, 60.7, 12.312,      216,    1200,      185,    1200,     1103,    1200

172, 2019/12/19 22:14:00, 1006.2,    7.9, 60.7, 12.306,      232,    1200,      179,    1200,     1112,    1200

173, 2019/12/19 22:34:00, 1005.8,    8.0, 60.8, 12.292,      267,    1200,      165,    1200,     1108,    1200

174, 2019/12/19 22:54:00, 1005.4,    8.0, 60.5, 12.293,      220,    1200,      184,    1200,     1135,    1200

175, 2019/12/19 23:14:00, 1005.1,    7.9, 60.3, 12.287,      246,    1200,      167,    1200,     1121,    1200

176, 2019/12/19 23:34:00, 1004.4,    7.9, 60.4, 12.281,      218,    1200,      179,    1200,     1114,    1200

177, 2019/12/19 23:54:00, 1004.0,    7.8, 60.4, 12.245,      262,    1200,      195,    1200,     1137,    1200

178, 2019/12/20 00:14:00, 1003.7,    7.7, 60.3, 12.267,      269,    1200,      190,    1200,     1159,    1200

179, 2019/12/20 00:34:00, 1003.6,    7.4, 60.2, 12.261,      260,    1200,      193,    1200,     1122,    1200

180, 2019/12/20 00:54:00, 1003.8,    7.0, 60.2, 12.254,      263,    1200,      171,    1199,     1138,    1200

181, 2019/12/20 01:14:00, 1003.8,    6.7, 60.3, 12.245,      262,    1199,      195,    1200,     1081,    1200

182, 2019/12/20 01:34:00, 1003.4,    6.4, 60.5, 12.233,      241,    1200,      191,    1200,     1177,    1200

183, 2019/12/20 01:54:00, 1003.3,    6.2, 60.4, 12.231,      262,    1200,      203,    1200,     1147,    1200

184, 2019/12/20 02:14:00, 1003.0,    6.0, 60.4, 12.223,      321,    1200,      473,    1200,     1181,    1200

185, 2019/12/20 02:34:00, 1002.5,    5.9, 60.5, 12.215,      241,    1200,      172,    1200,     1134,    1200

186, 2019/12/20 02:54:00, 1002.3,    5.8, 60.4, 12.207,      266,    1200,      205,    1200,     1115,    1200

187, 2019/12/20 03:14:00, 1001.6,    5.6, 60.4, 12.199,      263,    1200,      179,    1200,     1209,    1200

188, 2019/12/20 03:34:00, 1001.6,    5.5, 60.3, 12.191,      237,    1200,      194,    1200,     1204,    1200

189, 2019/12/20 03:54:00, 1001.3,    5.3, 60.4, 12.174,      275,    1200,      180,    1200,     1153,    1200

190, 2019/12/20 04:14:00, 1001.0,    5.2, 60.4, 12.173,      243,    1200,      175,    1200,     1103,    1200

191, 2019/12/20 04:34:00, 1000.5,    5.0, 60.3, 12.164,      270,    1200,      178,    1200,     1127,    1200

192, 2019/12/20 04:54:00, 1000.2,    5.0, 60.4, 12.155,      256,    1200,      192,    1200,     1173,    1200

193, 2019/12/20 05:14:00,  999.7,    4.9, 60.5, 12.146,      273,    1200,      187,    1200,     1201,    1200

194, 2019/12/20 05:34:00,  999.2,    5.0, 60.7, 12.136,      275,    1200,      183,    1200,     1085,    1200

195, 2019/12/20 05:54:00,  998.7,    5.0, 60.7, 12.127,      252,    1200,      193,    1200,     1212,    1200

196, 2019/12/20 06:14:00,  998.5,    5.0, 60.7, 12.118,      279,    1200,      188,    1200,     1188,    1200

197, 2019/12/20 06:34:00,  998.3,    4.9, 60.5, 12.109,      285,    1200,      191,    1199,     1203,    1200

198, 2019/12/20 06:54:00,  998.1,    4.8, 60.4, 12.101,      277,    1200,      199,    1200,     1258,    1200

199, 2019/12/20 07:14:00,  997.9,    4.7, 60.4, 12.097,      277,    1199,      203,    1200,     1133,    1200

200, 2019/12/20 07:34:00,  997.7,    4.6, 60.3, 12.101,      257,    1200,      199,    1200,     1193,    1200

201, 2019/12/20 07:54:00,  997.6,    4.4, 60.2, 12.161,      258,    1200,      174,    1200,     1237,    1200

202, 2019/12/20 08:14:00,  996.8,    4.5, 60.4, 12.209,      294,    1200,      442,    1200,     1271,    1200

203, 2019/12/20 08:34:00,  996.6,    5.0, 61.1, 12.289,      270,    1200,      198,    1200,     1172,    1199

204, 2019/12/20 08:54:00,  996.4,    5.6, 60.5, 12.668,      272,    1200,      201,    1200,     1184,    1200

205, 2019/12/20 09:14:00,  996.2,    6.2, 60.0, 12.772,      291,    1200,      171,    1200,     1189,    1200

206, 2019/12/20 09:34:00,  996.0,    6.9, 59.7, 13.438,      279,    1200,      194,    1200,     1272,    1200

207, 2019/12/20 09:54:00,  995.6,    7.8, 59.2, 14.310,      255,    1200,      189,    1200,     1282,    1200

208, 2019/12/20 10:14:00,  995.2,    8.9, 58.7, 14.299,      225,    1200,      180,    1200,     1181,    1200

209, 2019/12/20 10:34:00,  994.6,    9.9, 58.4, 14.238,      263,    1200,      218,    1200,     1249,    1200

210, 2019/12/20 10:54:00,  994.1,   10.9, 58.0, 14.209,      262,    1200,      227,    1200,     1247,    1200

211, 2019/12/20 11:14:00,  993.7,   11.7, 57.8, 14.205,      295,    1200,      202,    1200,     1220,    1200

212, 2019/12/20 11:34:00,  993.2,   12.6, 57.5, 14.172,      252,    1200,      208,    1200,     1179,    1200

213, 2019/12/20 11:54:00,  992.7,   13.6, 57.0, 14.138,      265,    1200,      217,    1199,     1206,    1200

214, 2019/12/20 12:14:00,  992.2,   14.7, 56.3, 14.103,      271,    1200,      219,    1200,     1335,    1200

215, 2019/12/20 12:34:00,  991.7,   15.4, 55.9, 13.694,      308,    1199,      194,    1200,     1269,    1200

216, 2019/12/20 12:54:00,  991.4,   15.9, 55.5, 13.642,      252,    1200,      196,    1200,     1244,    1200

217, 2019/12/20 13:14:00,  991.2,   16.2, 55.3, 13.632,      282,    1200,      197,    1200,     1270,    1200

218, 2019/12/20 13:34:00,  990.9,   16.2, 55.3, 13.631,      282,    1200,      220,    1200,     1256,    1200

219, 2019/12/20 13:54:00,  990.8,   16.1, 55.5, 12.980,      308,    1200,      194,    1200,     1222,    1200

220, 2019/12/20 14:14:00,  991.0,   15.2, 56.1, 12.711,      275,    1198,      318,    1198,     1254,    1200

221, 2019/12/20 14:34:00,  990.7,   14.0, 57.4, 12.663,      280,    1200,      193,    1200,     1237,    1200

222, 2019/12/20 14:54:00,  990.2,   13.1, 58.4, 12.613,      270,    1200,      215,    1200,     1259,    1200

223, 2019/12/20 15:14:00,  990.1,   12.4, 59.0, 12.587,      293,    1200,      215,    1200,     1316,    1200

224, 2019/12/20 15:34:00,  989.6,   11.7, 59.5, 12.574,      298,    1200,      211,    1200,     1304,    1200

225, 2019/12/20 15:54:00,  989.4,   11.3, 59.9, 12.561,      276,    1200,      228,    1200,     1309,    1200

226, 2019/12/20 16:14:00,  989.5,   11.1, 60.2, 12.550,      264,    1200,      198,    1199,     1344,    1200

227, 2019/12/20 16:34:00,  989.4,   10.9, 60.2, 12.540,      271,    1200,      206,    1200,     1270,    1200

228, 2019/12/20 16:54:00,  989.3,   10.6, 60.2, 12.532,      292,    1200,      192,    1200,     1267,    1200

229, 2019/12/20 17:14:00,  989.2,   10.4, 60.1, 12.523,      298,    1200,      205,    1200,     1266,    1200

230, 2019/12/20 17:34:00,  989.5,   10.2, 60.2, 12.512,      282,    1199,      218,    1200,     1298,    1200

231, 2019/12/20 17:54:00,  989.4,   10.2, 60.0, 12.508,      240,    1200,      229,    1200,     1237,    1200

